brokerage_pnl,candle_5_0_close_last,candle_5_0_open_last,candle_5_5_close_last,candle_5_5_open_last,current_datetime,current_ltp,current_pnl,current_position,expiry_datetime,is_closed,is_hedged,max_pnl,position_entry_ltp,straddle_strike,strangle_strike_low,strategy_pnl,trailing_pnl,underlying_name
0.0,,,,,2022-01-17 13:43:08.174884,18268.6,0.0,,2022-01-20 15:30:00,0.0,0.0,0.0,,,,0.0,0.0,NIFTY
-0.2,,,,,2022-01-17 13:43:09.835790,18269.25,-0.2,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,0.0,-0.2,NIFTY
-0.2,,,,,2022-01-17 13:43:10.819263,18269.25,-0.2,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,0.0,-0.2,NIFTY
-0.2,,,,,2022-01-17 13:43:11.800017,18269.3,-0.2,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,0.0,-0.2,NIFTY
-0.2,,,,,2022-01-17 13:43:12.776462,18269.75,-0.2,,2022-01-20 15:30:00,0.0,1.0,0.0,,,,0.0,-0.2,NIFTY
-0.2,,,,,2022-01-17 13:43:13.765551,18268.5,2.3,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,2.5,0.0,NIFTY
-0.2,,,,,2022-01-17 13:43:14.751928,18269.5,2.3,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,2.5,0.0,NIFTY
-0.2,,,,,2022-01-17 13:43:15.757517,18268.5,2.3,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,2.5,0.0,NIFTY
-0.2,,,,,2022-01-17 13:43:16.760022,18269.5,2.3,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,2.5,0.0,NIFTY
-0.2,,,,,2022-01-17 13:43:17.761329,18268.9,2.3,,2022-01-20 15:30:00,0.0,1.0,2.3,,,,2.5,0.0,NIFTY
-0.2,,,,,2022-01-17 13:43:18.748299,18269.65,4.8,,2022-01-20 15:30:00,0.0,1.0,4.8,,,,5.0,0.0,NIFTY
-0.2,,,,,2022-01-17 13:43:19.760839,18269.65,2.3,,2022-01-20 15:30:00,0.0,1.0,4.8,,,,2.5,-2.5,NIFTY
-0.2,,,,,2022-01-17 13:43:20.766379,18271.05,2.3,,2022-01-20 15:30:00,0.0,1.0,4.8,,,,2.5,-2.5,NIFTY
-0.2,,,,,2022-01-17 13:43:21.770537,18269.6,2.3,,2022-01-20 15:30:00,0.0,1.0,4.8,,,,2.5,-2.5,NIFTY
-0.2,,,,,2022-01-17 13:43:22.771603,18269.6,-0.2,,2022-01-20 15:30:00,0.0,1.0,4.8,,,,0.0,-5.0,NIFTY
-0.2,,,,,2022-01-17 13:43:23.775887,18268.95,2.3,,2022-01-20 15:30:00,0.0,1.0,4.8,,,,2.5,-2.5,NIFTY
-0.2,,,,,2022-01-17 13:43:24.767288,18270.15,2.3,,2022-01-20 15:30:00,0.0,1.0,4.8,,,,2.5,-2.5,NIFTY
-0.2,,,,,2022-01-17 13:43:25.769076,18270.15,4.8,,2022-01-20 15:30:00,0.0,1.0,4.8,,,,5.0,0.0,NIFTY
-0.2,,,,,2022-01-17 13:43:26.776235,18269.85,2.3,,2022-01-20 15:30:00,0.0,1.0,4.8,,,,2.5,-2.5,NIFTY
-0.2,,,,,2022-01-17 13:43:27.769067,18269.25,-0.2,,2022-01-20 15:30:00,0.0,1.0,4.8,,,,0.0,-5.0,NIFTY
-0.2,,,,,2022-01-17 13:43:28.747065,18269.25,7.3,,2022-01-20 15:30:00,0.0,1.0,7.3,,,,7.5,0.0,NIFTY
-0.2,,,,,2022-01-17 13:43:29.730544,18268.4,4.8,,2022-01-20 15:30:00,0.0,1.0,7.3,,,,5.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 13:43:30.715315,18271.0,2.3,,2022-01-20 15:30:00,0.0,1.0,7.3,,,,2.5,-5.0,NIFTY
-0.2,,,,,2022-01-17 13:43:31.849447,18271.0,4.8,,2022-01-20 15:30:00,0.0,1.0,7.3,,,,5.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 13:43:32.842362,18269.55,2.3,,2022-01-20 15:30:00,0.0,1.0,7.3,,,,2.5,-5.0,NIFTY
-0.2,,,,,2022-01-17 13:43:33.838602,18270.15,7.3,,2022-01-20 15:30:00,0.0,1.0,7.3,,,,7.5,0.0,NIFTY
-0.2,,,,,2022-01-17 13:43:34.845213,18270.15,7.3,,2022-01-20 15:30:00,0.0,1.0,7.3,,,,7.5,0.0,NIFTY
-0.2,,,,,2022-01-17 13:43:35.903145,18269.25,2.3,,2022-01-20 15:30:00,0.0,1.0,7.3,,,,2.5,-5.0,NIFTY
-0.2,,,,,2022-01-17 13:43:36.900439,18268.55,4.8,,2022-01-20 15:30:00,0.0,1.0,7.3,,,,5.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 13:43:37.894239,18268.55,9.8,,2022-01-20 15:30:00,0.0,1.0,9.8,,,,10.0,0.0,NIFTY
-0.2,,,,,2022-01-17 13:43:38.886554,18269.05,7.3,,2022-01-20 15:30:00,0.0,1.0,9.8,,,,7.5,-2.500000000000001,NIFTY
-0.2,,,,,2022-01-17 13:43:39.880204,18268.25,7.3,,2022-01-20 15:30:00,0.0,1.0,9.8,,,,7.5,-2.500000000000001,NIFTY
-0.2,,,,,2022-01-17 13:43:40.870328,18268.25,7.3,,2022-01-20 15:30:00,0.0,1.0,9.8,,,,7.5,-2.500000000000001,NIFTY
-0.2,,,,,2022-01-17 13:43:41.864215,18268.95,7.3,,2022-01-20 15:30:00,0.0,1.0,9.8,,,,7.5,-2.500000000000001,NIFTY
-0.2,,,,,2022-01-17 13:43:42.871892,18268.5,7.3,,2022-01-20 15:30:00,0.0,1.0,9.8,,,,7.5,-2.500000000000001,NIFTY
-0.2,,,,,2022-01-17 13:43:43.877796,18268.5,4.8,,2022-01-20 15:30:00,0.0,1.0,9.8,,,,5.0,-5.000000000000001,NIFTY
-0.2,,,,,2022-01-17 13:43:44.876552,18269.3,4.8,,2022-01-20 15:30:00,0.0,1.0,9.8,,,,5.0,-5.000000000000001,NIFTY
-0.2,,,,,2022-01-17 13:43:45.863428,18270.6,4.8,,2022-01-20 15:30:00,0.0,1.0,9.8,,,,7.5,-5.000000000000001,NIFTY
-0.2,,,,,2022-01-17 13:43:46.845612,18270.6,9.8,,2022-01-20 15:30:00,0.0,1.0,9.8,,,,10.0,0.0,NIFTY
-0.2,,,,,2022-01-17 13:43:47.824911,18269.35,9.8,,2022-01-20 15:30:00,0.0,1.0,9.8,,,,10.0,0.0,NIFTY
-0.2,,,,,2022-01-17 13:43:48.798520,18269.65,9.8,,2022-01-20 15:30:00,0.0,1.0,9.8,,,,10.0,0.0,NIFTY
-0.2,,,,,2022-01-17 13:43:49.773993,18269.65,9.8,,2022-01-20 15:30:00,0.0,1.0,9.8,,,,10.0,0.0,NIFTY
-0.2,,,,,2022-01-17 13:43:50.785365,18269.55,9.8,,2022-01-20 15:30:00,0.0,1.0,9.8,,,,10.0,0.0,NIFTY
-0.2,,,,,2022-01-17 13:43:51.789682,18269.4,9.8,,2022-01-20 15:30:00,0.0,1.0,9.8,,,,10.0,0.0,NIFTY
-0.2,,,,,2022-01-17 13:43:52.795963,18269.4,12.3,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,12.5,0.0,NIFTY
-0.2,,,,,2022-01-17 13:43:53.806125,18270.25,7.3,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,7.5,-5.000000000000001,NIFTY
-0.2,,,,,2022-01-17 13:43:54.799378,18269.95,7.3,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,7.5,-5.000000000000001,NIFTY
-0.2,,,,,2022-01-17 13:43:55.806840,18269.95,9.8,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,10.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 13:43:56.817785,18271.3,9.8,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,10.0,-2.5,NIFTY
-0.2,,,,,2022-01-17 13:43:57.809998,18271.05,7.3,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,7.5,-5.000000000000001,NIFTY
-0.2,,,,,2022-01-17 13:43:58.783121,18271.05,7.3,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,7.5,-5.000000000000001,NIFTY
-0.2,,,,,2022-01-17 13:43:59.765085,18269.6,7.3,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,7.5,-5.000000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:00.811295,18269.95,7.3,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,7.5,-5.000000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:01.799404,18269.95,7.3,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,7.5,-5.000000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:02.847460,18269.5,7.3,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,7.5,-5.000000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:03.843356,18269.85,7.3,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,7.5,-5.000000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:04.841319,18269.85,7.3,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,7.5,-5.000000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:05.864751,18269.75,7.3,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,7.5,-5.000000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:06.854519,18270.3,7.3,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,7.5,-5.000000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:07.853884,18270.3,7.3,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,7.5,-5.000000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:08.862884,18269.7,7.3,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,7.5,-5.000000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:09.869758,18270.0,2.3,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,2.5,-10.0,NIFTY
-0.2,,,,,2022-01-17 13:44:10.877468,18270.0,4.8,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,5.0,-7.500000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:11.895610,18269.75,4.8,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,5.0,-7.500000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:12.912373,18270.45,4.8,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,5.0,-7.500000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:13.899946,18270.45,7.3,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,7.5,-5.000000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:14.898711,18270.65,4.8,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,5.0,-7.500000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:15.896680,18270.5,4.8,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,5.0,-7.500000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:16.895188,18270.0,2.3,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,2.5,-10.0,NIFTY
-0.2,,,,,2022-01-17 13:44:17.965532,18270.0,2.3,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,2.5,-10.0,NIFTY
-0.2,,,,,2022-01-17 13:44:18.966969,18269.2,4.8,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,5.0,-7.500000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:19.974573,18269.75,4.8,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,5.0,-7.500000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:21.028954,18271.4,4.8,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,5.0,-7.500000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:22.023859,18271.4,4.8,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,5.0,-7.500000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:23.026903,18269.85,4.8,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,5.0,-7.500000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:24.089762,18270.5,2.3,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,2.5,-10.0,NIFTY
-0.2,,,,,2022-01-17 13:44:25.085093,18270.25,2.3,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,2.5,-10.0,NIFTY
-0.2,,,,,2022-01-17 13:44:26.083882,18270.7,4.8,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,5.0,-7.500000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:27.069736,18268.2,4.8,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,5.0,-7.500000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:28.065434,18269.05,4.8,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,5.0,-7.500000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:29.042378,18269.5,2.3,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,0.0,-10.0,NIFTY
-0.2,,,,,2022-01-17 13:44:30.058842,18269.5,-0.2,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,0.0,-12.5,NIFTY
-0.2,,,,,2022-01-17 13:44:31.063638,18270.5,4.8,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,5.0,-7.500000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:32.050473,18269.65,4.8,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,2.5,-7.500000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:33.045967,18269.2,2.3,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,2.5,-10.0,NIFTY
-0.2,,,,,2022-01-17 13:44:34.046754,18269.4,2.3,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,2.5,-10.0,NIFTY
-0.2,,,,,2022-01-17 13:44:35.023904,18269.0,4.8,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,5.0,-7.500000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:36.001231,18269.15,4.8,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,5.0,-7.500000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:36.986397,18269.15,4.8,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,5.0,-7.500000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:37.983891,18269.15,4.8,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,5.0,-7.500000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:38.980412,18268.5,-0.2,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,2.5,-12.5,NIFTY
-0.2,,,,,2022-01-17 13:44:40.002331,18268.7,4.8,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,5.0,-7.500000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:40.995325,18269.7,2.3,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,2.5,-10.0,NIFTY
-0.2,,,,,2022-01-17 13:44:42.003216,18268.75,4.8,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,5.0,-7.500000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:43.008968,18268.35,7.3,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,7.5,-5.000000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:44.001635,18268.9,4.8,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,5.0,-7.500000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:44.999530,18268.5,7.3,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,7.5,-5.000000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:45.995567,18269.55,4.8,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,5.0,-7.500000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:46.995145,18269.15,4.8,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,5.0,-7.500000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:47.998462,18269.1,4.8,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,5.0,-7.500000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:48.987928,18268.8,7.3,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,7.5,-5.000000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:49.982478,18269.0,7.3,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,7.5,-5.000000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:51.047879,18270.3,7.3,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,7.5,-5.000000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:52.055908,18268.9,7.3,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,7.5,-5.000000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:53.062127,18268.15,7.3,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,7.5,-5.000000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:54.063303,18268.2,7.3,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,7.5,-5.000000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:55.050718,18268.6,7.3,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,7.5,-5.000000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:56.054041,18269.25,7.3,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,5.0,-5.000000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:57.056152,18268.05,4.8,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,7.5,-7.500000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:58.061261,18267.5,7.3,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,7.5,-5.000000000000001,NIFTY
-0.2,,,,,2022-01-17 13:44:59.050659,18267.15,7.3,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,7.5,-5.000000000000001,NIFTY
-0.2,18267.15,18268.6,,,2022-01-17 13:45:00.047012,18267.35,7.3,,2022-01-20 15:30:00,0.0,1.0,12.3,,,,7.5,-5.000000000000001,NIFTY
-0.4,18267.15,18268.6,,,2022-01-17 13:45:01.418324,18267.6,4.6,,2022-01-20 15:30:00,1.0,0.0,12.3,,,,5.0,-7.700000000000001,NIFTY
-0.4,18267.15,18268.6,,,2022-01-17 13:45:02.213072,18266.85,4.6,,2022-01-20 15:30:00,1.0,0.0,12.3,,,,5.0,-7.700000000000001,NIFTY
